Kp,3,Ki,0.03,Kd,150
time,m_BallPos(0),m_BallPos(1),m_XCtrl.Output,m_YCtrl.Output,XEnc,YEnc
5849.84,95.0473,90.3555,-1500,1014.98,-1341,262
5855.85,95.0473,90.3555,-1500,1014.98,-1367,349
5861.82,95.0473,90.3555,-1500,1014.98,-1395,446
5867.93,95.0473,90.3555,-1500,1014.98,-1420,531
5873.92,95.0473,90.3555,-1500,1014.98,-1442,598
5879.86,95.0473,90.3555,-1500,1014.98,-1458,652
5885.94,95.0473,90.3555,-1500,1014.98,-1471,695
5891.97,95.0473,90.3555,-1500,1014.98,-1480,723
5897.94,95.0473,90.3555,-1500,1014.98,-1484,738
5903.95,95.0473,90.3555,-1500,1014.98,-1489,746
5909.81,95.0473,90.3555,-1500,1014.98,-1500,758
5916.06,72.2395,108.253,-1500,1014.98,-1523,782
5922.88,72.2395,108.253,-1500,976.068,-1562,821
5928.88,72.2395,108.253,-1500,976.068,-1599,859
5934.94,72.2395,108.253,-1500,976.068,-1631,890
5940.93,72.2395,108.253,-1500,976.068,-1651,910
5946.94,72.2395,108.253,-1500,976.068,-1662,921
5952.95,72.2395,108.253,-1500,976.068,-1665,923
5958.84,72.2395,108.253,-1500,976.068,-1665,918
5964.96,72.2395,108.253,-1500,976.068,-1662,901
5971,72.2395,108.253,-1500,976.068,-1654,865
5976.93,72.2395,108.253,-1500,976.068,-1640,811
5982.93,72.2395,108.253,-1500,976.068,-1620,744
5988.86,72.2395,108.253,-1500,976.068,-1594,660
5997.49,72.2395,108.253,-1500,976.068,-1550,526
6004.12,46.3512,121.613,-1500,674.165,-1521,432
6010.01,46.3512,121.613,-1500,674.165,-1499,366
6016,46.3512,121.613,-1500,674.165,-1481,309
6021.92,46.3512,121.613,-1500,674.165,-1467,267
6027.95,46.3512,121.613,-1500,674.165,-1458,239
6033.96,46.3512,121.613,-1500,674.165,-1452,224
6039.95,46.3512,121.613,-1500,674.165,-1451,222
6045.97,46.3512,121.613,-1500,674.165,-1451,226
6052.06,46.3512,121.613,-1500,674.165,-1451,235
6058.05,46.3512,121.613,-1500,674.165,-1451,242
6064.06,46.3512,121.613,-1500,674.165,-1451,245
6069.99,46.3512,121.613,-1500,674.165,-1451,246
6076.91,46.3512,121.613,-1500,674.165,-1451,247
6083.46,16.9301,129.247,-1494.84,262.684,-1451,248
6089.04,16.9301,129.247,-1494.84,262.684,-1451,248
6094.93,16.9301,129.247,-1494.84,262.684,-1455,252
6101.02,16.9301,129.247,-1494.84,262.684,-1468,257
6107.04,16.9301,129.247,-1494.84,262.684,-1478,262
6113.03,16.9301,129.247,-1494.84,262.684,-1480,265
6119.04,16.9301,129.247,-1494.84,262.684,-1481,266
6125.01,16.9301,129.247,-1494.84,262.684,-1482,267
6131.04,16.9301,129.247,-1494.84,262.684,-1483,268
6137.21,16.9301,129.247,-1494.84,262.684,-1484,269
6143.03,16.9301,129.247,-1494.84,262.684,-1485,270
6148.98,16.9301,129.247,-1494.84,262.684,-1485,271
6154.91,16.9301,129.247,-1494.84,262.684,-1485,271
6161.91,-15.7427,128.071,109.986,-23.6308,-1485,272
6167.97,-15.7427,128.071,109.986,-23.6308,-1485,272
6174.04,-15.7427,128.071,109.986,-23.6308,-1482,272
6179.98,-15.7427,128.071,109.986,-23.6308,-1469,272
6185.99,-15.7427,128.071,109.986,-23.6308,-1437,271
6192.05,-15.7427,128.071,109.986,-23.6308,-1385,269
6198.07,-15.7427,128.071,109.986,-23.6308,-1318,264
6203.94,-15.7427,128.071,109.986,-23.6308,-1238,256
6210.08,-15.7427,128.071,109.986,-23.6308,-1138,241
6216.09,-15.7427,128.071,109.986,-23.6308,-1030,220
6222.12,-15.7427,128.071,109.986,-23.6308,-912,199
6228.1,-15.7427,128.071,109.986,-23.6308,-791,177
6233.96,-15.7427,128.071,109.986,-23.6308,-677,154
6239.94,-15.7427,128.071,109.986,-23.6308,-558,130
6245.95,-15.7427,128.071,109.986,-23.6308,-437,106
6251.95,-15.7427,128.071,109.986,-23.6308,-322,83
6257.91,-15.7427,128.071,109.986,-23.6308,-221,64
6264.14,-15.7427,128.071,47.2281,-311.382,-125,48
6270.11,-15.7427,128.071,47.2281,-311.382,-48,34
6276.12,-15.7427,128.071,47.2281,-311.382,10,21
6282.12,-15.7427,128.071,47.2281,-311.382,53,11
6288.13,-15.7427,128.071,47.2281,-311.382,86,4
6294.2,-15.7427,128.071,47.2281,-311.382,105,-1
6300.2,-15.7427,128.071,47.2281,-311.382,110,-3
6306.21,-15.7427,128.071,47.2281,-311.382,107,-5
6312.08,-15.7427,128.071,47.2281,-311.382,93,-6
6318.07,-15.7427,128.071,47.2281,-311.382,60,-9
6324.19,-79.5559,98.5672,393.182,-361.213,6,-13
6330.17,-79.5559,98.5672,393.182,-361.213,-68,-17
6336.19,-79.5559,98.5672,393.182,-361.213,-153,-21
6342.22,-79.5559,98.5672,393.182,-361.213,-252,-27
6348.25,-79.5559,98.5672,393.182,-361.213,-368,-34
6354.19,-79.5559,98.5672,393.182,-361.213,-490,-42
6360.19,-79.5559,98.5672,393.182,-361.213,-609,-50
6366.11,-79.5559,98.5672,393.182,-361.213,-727,-59
6372.11,-79.5559,98.5672,393.182,-361.213,-842,-66
6378.29,-79.5559,98.5672,393.182,-361.213,-943,-72
6384.2,-79.5559,98.5672,393.182,-361.213,-1026,-77
6390.45,-79.5559,98.5672,393.182,-361.213,-1095,-81
6396.07,-79.5559,98.5672,393.182,-361.213,-1150,-85
6402.21,-105.675,71.3107,365.575,-514.307,-1191,-89
6408.2,-105.675,71.3107,365.575,-514.307,-1216,-91
6414.21,-105.675,71.3107,365.575,-514.307,-1227,-93
6420.22,-105.675,71.3107,365.575,-514.307,-1226,-93
6426.23,-105.675,71.3107,365.575,-514.307,-1215,-93
6432.29,-105.675,71.3107,365.575,-514.307,-1192,-92
6438.24,-105.675,71.3107,365.575,-514.307,-1170,-92
6444.31,-105.675,71.3107,365.575,-514.307,-1160,-91
6450.29,-105.675,71.3107,365.575,-514.307,-1153,-91
6456.24,-105.675,71.3107,365.575,-514.307,-1135,-91
6462.31,-105.675,71.3107,365.575,-514.307,-1102,-91
6468.25,-105.675,71.3107,365.575,-514.307,-1055,-91
6474.26,-105.675,71.3107,365.575,-514.307,-996,-92
6480.26,-119.727,38.9525,365.575,-514.307,-915,-92
6486.19,-119.727,38.9525,385.524,-497.705,-826,-93
6492.35,-119.727,38.9525,385.524,-497.705,-718,-94
6498.31,-119.727,38.9525,385.524,-497.705,-603,-99
6504.28,-119.727,38.9525,385.524,-497.705,-480,-104
6510.2,-119.727,38.9525,385.524,-497.705,-368,-111
6516.3,-119.727,38.9525,385.524,-497.705,-263,-117
6522.27,-119.727,38.9525,385.524,-497.705,-173,-124
6528.37,-119.727,38.9525,385.524,-497.705,-96,-131
6534.36,-119.727,38.9525,385.524,-497.705,-36,-135
6540.37,-119.727,38.9525,385.524,-497.705,7,-138
6546.38,-119.727,38.9525,385.524,-497.705,36,-141
6552.24,-119.727,38.9525,385.524,-497.705,52,-143
6558.57,-119.727,38.9525,385.524,-497.705,56,-144
6564.25,-119.727,38.9525,385.524,-497.705,53,-145
6570.25,108.37,-3.88562,-1500,-377.238,38,-145
6576.25,108.37,-3.88562,-1500,-377.238,4,-145
6582.17,108.37,-3.88562,-1500,-377.238,-49,-145
6588.17,108.37,-3.88562,-1500,-377.238,-102,-145
6594.19,108.37,-3.88562,-1500,-377.238,-141,-144
6600.35,108.37,-3.88562,-1500,-377.238,-165,-144
6606.17,108.37,-3.88562,-1500,-377.238,-175,-144
6612.31,108.37,-3.88562,-1500,-377.238,-184,-144
6618.35,108.37,-3.88562,-1500,-377.238,-204,-143
6624.35,108.37,-3.88562,-1500,-377.238,-240,-142
6630.17,108.37,-3.88562,-1500,-377.238,-289,-141
6636.21,-123.522,-32.2368,894.467,160.763,-354,-139
6642.19,-123.522,-32.2368,894.467,160.763,-435,-136
6648.24,-123.522,-32.2368,894.467,160.763,-528,-131
6654.24,-123.522,-32.2368,894.467,160.763,-635,-125
6660.24,-123.522,-32.2368,894.467,160.763,-754,-117
6666.26,-123.522,-32.2368,894.467,160.763,-878,-108
6672.24,-123.522,-32.2368,894.467,160.763,-1000,-100
6678.31,-123.522,-32.2368,894.467,160.763,-1123,-90
6684.31,-123.522,-32.2368,894.467,160.763,-1245,-80
6690.42,-123.522,-32.2368,894.467,160.763,-1371,-71
6696.41,-123.522,-32.2368,894.467,160.763,-1494,-63
6702.37,-123.522,-32.2368,894.467,160.763,-1616,-54
6708.34,-123.522,-32.2368,894.467,160.763,-1732,-46
6714.34,-109.487,-66.2182,302.335,261.912,-1854,-36
6720.46,-109.487,-66.2182,302.335,261.912,-1980,-27
6726.43,-109.487,-66.2182,302.335,261.912,-2101,-19
6732.44,-109.487,-66.2182,302.335,261.912,-2221,-10
6738.44,-109.487,-66.2182,302.335,261.912,-2343,0
6744.43,-109.487,-66.2182,302.335,261.912,-2464,7
6750.44,-109.487,-66.2182,302.335,261.912,-2581,15
6756.44,-109.487,-66.2182,302.335,261.912,-2690,23
6762.46,-109.487,-66.2182,302.335,261.912,-2785,30
6768.52,-109.487,-66.2182,302.335,261.912,-2866,36
6774.52,-109.487,-66.2182,302.335,261.912,-2933,40
6780.47,-109.487,-66.2182,302.335,261.912,-2985,44
6786.53,-109.487,-66.2182,302.335,261.912,-3024,48
6793.31,-109.487,-66.2182,302.335,261.912,-3048,50
6799.33,-88.999,-94.4581,230.836,333.218,-3057,52
6805.4,-88.999,-94.4581,230.836,333.218,-3057,54
6811.48,-88.999,-94.4581,230.836,333.218,-3054,58
6817.49,-88.999,-94.4581,230.836,333.218,-3036,64
6823.49,-88.999,-94.4581,230.836,333.218,-2991,73
6829.48,-88.999,-94.4581,230.836,333.218,-2924,85
6835.5,-88.999,-94.4581,230.836,333.218,-2840,101
6841.54,-88.999,-94.4581,230.836,333.218,-2741,119
6847.49,-88.999,-94.4581,230.836,333.218,-2632,139
6853.52,-88.999,-94.4581,230.836,333.218,-2511,161
6859.57,-88.999,-94.4581,230.836,333.218,-2388,183
6865.56,-88.999,-94.4581,230.836,333.218,-2266,205
6873.72,-88.999,-94.4581,230.836,333.218,-2104,238
6879.79,-65.938,-112.494,154.789,371.133,-1981,261
6885.72,-65.938,-112.494,154.789,371.133,-1860,285
6891.59,-65.938,-112.494,154.789,371.133,-1739,308
6897.61,-65.938,-112.494,154.789,371.133,-1617,332
6903.6,-65.938,-112.494,154.789,371.133,-1495,357
6909.64,-65.938,-112.494,154.789,371.133,-1376,381
6915.61,-65.938,-112.494,154.789,371.133,-1254,405
6921.61,-65.938,-112.494,154.789,371.133,-1133,430
6927.57,-65.938,-112.494,154.789,371.133,-1014,453
6933.63,-65.938,-112.494,154.789,371.133,-894,475
6939.68,-65.938,-112.494,154.789,371.133,-774,497
6945.58,-65.938,-112.494,154.789,371.133,-663,518
6953.76,-65.938,-112.494,154.789,371.133,-535,542
6959.84,-38.4433,-123.271,63.7998,390.008,-453,557
6965.71,-38.4433,-123.271,63.7998,390.008,-392,568
6971.6,-38.4433,-123.271,63.7998,390.008,-341,577
6977.65,-38.4433,-123.271,63.7998,390.008,-304,584
6983.58,-38.4433,-123.271,63.7998,390.008,-281,587
6989.53,-38.4433,-123.271,63.7998,390.008,-273,589
6995.46,-38.4433,-123.271,63.7998,390.008,-264,590
7001.63,-38.4433,-123.271,63.7998,390.008,-242,591
7007.6,-38.4433,-123.271,63.7998,390.008,-207,591
7013.62,-38.4433,-123.271,63.7998,390.008,-153,592
7019.62,-38.4433,-123.271,63.7998,390.008,-88,593
7025.61,-38.4433,-123.271,63.7998,390.008,-10,593
7031.05,-38.4433,-123.271,63.7998,390.008,69,593
7036.55,-11.6945,-129.048,-18.2159,398.657,166,593
7042.67,-11.6945,-129.048,-18.2159,398.657,283,593
7048.65,-11.6945,-129.048,-18.2159,398.657,383,593
7054.65,-11.6945,-129.048,-18.2159,398.657,466,593
7060.64,-11.6945,-129.048,-18.2159,398.657,539,593
7066.66,-11.6945,-129.048,-18.2159,398.657,598,593
7072.75,-11.6945,-129.048,-18.2159,398.657,641,593
7078.67,-11.6945,-129.048,-18.2159,398.657,667,593
7084.73,-11.6945,-129.048,-18.2159,398.657,679,593
7090.78,-11.6945,-129.048,-18.2159,398.657,686,593
7096.74,-11.6945,-129.048,-18.2159,398.657,701,593
7102.77,-11.6945,-129.048,-18.2159,398.657,730,593
7108.68,-11.6945,-129.048,-18.2159,398.657,775,593
7116.19,-11.6945,-129.048,-18.2159,398.657,854,593
7121.7,-11.6945,-129.048,-18.2159,398.657,927,593
7127.68,99.0996,-0.798339,-1500,796.743,1021,593
7133.72,99.0996,-0.798339,-1500,796.743,1129,593
7139.7,99.0996,-0.798339,-1500,796.743,1245,592
7145.7,99.0996,-0.798339,-1500,796.743,1365,592
7151.72,99.0996,-0.798339,-1500,796.743,1476,592
7157.65,99.0996,-0.798339,-1500,796.743,1564,592
7163.78,99.0996,-0.798339,-1500,796.743,1647,591
7169.76,99.0996,-0.798339,-1500,796.743,1714,591
7175.73,99.0996,-0.798339,-1500,796.743,1764,590
7181.66,99.0996,-0.798339,-1500,796.743,1799,589
7187.89,99.0996,-0.798339,-1500,796.743,1821,589
7193.79,99.0996,-0.798339,-1500,796.743,1827,589
7199.98,40.5878,-121.958,-1500,604.156,1825,588
7205.68,40.5878,-121.958,-1500,604.156,1814,586
7211.76,40.5878,-121.958,-1500,604.156,1783,581
7217.72,40.5878,-121.958,-1500,604.156,1736,574
7223.74,40.5878,-121.958,-1500,604.156,1668,564
7229.75,40.5878,-121.958,-1500,604.156,1588,552
7235.75,40.5878,-121.958,-1500,604.156,1490,536
7241.76,40.5878,-121.958,-1500,604.156,1380,518
7247.79,40.5878,-121.958,-1500,604.156,1263,500
7253.85,40.5878,-121.958,-1500,604.156,1141,481
7259.84,40.5878,-121.958,-1500,604.156,1031,464
7265.82,40.5878,-121.958,-1500,604.156,937,450
7271.72,40.5878,-121.958,-1500,604.156,861,439
7277.65,40.5878,-121.958,-1500,604.156,792,430
7283.61,40.5878,-121.958,-1500,604.156,738,422
7289.61,40.5878,-121.958,-1500,604.156,700,416
7295.62,40.5878,-121.958,-1500,365.875,677,411
7301.85,40.5878,-121.958,-1500,365.875,667,408
7307.83,40.5878,-121.958,-1500,365.875,656,407
7313.81,40.5878,-121.958,-1500,365.875,634,402
7319.81,40.5878,-121.958,-1500,365.875,599,396
7325.79,40.5878,-121.958,-1500,365.875,549,386
7331.82,40.5878,-121.958,-1500,365.875,483,374
7337.92,40.5878,-121.958,-1500,365.875,400,359
7343.96,40.5878,-121.958,-1500,365.875,303,343
7349.85,40.5878,-121.958,-1500,365.875,196,323
7355.7,40.5878,-121.958,-1500,365.875,83,302
7361.69,40.5878,-121.958,-1500,365.875,-40,282
7367.71,40.5878,-121.958,-1500,365.875,-161,261
7373.73,40.5878,-121.958,-1500,365.875,-280,241
7379.79,40.5878,-121.958,-1500,365.875,-401,219
7385.85,40.5878,-121.958,-1500,365.875,-526,199
7391.87,40.5878,-121.958,-1500,365.875,-632,181
7397.74,40.5878,-121.958,-1500,365.875,-723,164
7403.87,40.5878,-121.958,-1500,365.875,-808,148
7409.88,40.5878,-121.958,-1500,365.875,-874,137
7415.88,40.5878,-121.958,-1500,365.875,-924,128
7421.88,40.5878,-121.958,-1500,365.875,-959,122
7427.85,40.5878,-121.958,-1500,365.875,-980,118
7433.76,40.5878,-121.958,-1500,365.875,-990,116
7439.84,40.5878,-121.958,-1500,365.875,-999,114
7446.85,110.976,-55.8017,-1500,21.472,-1025,112
7452.92,110.976,-55.8017,-1500,21.472,-1065,111
7458.97,110.976,-55.8017,-1500,21.472,-1118,108
7464.96,110.976,-55.8017,-1500,21.472,-1186,105
7470.93,110.976,-55.8017,-1500,21.472,-1269,102
7476.98,110.976,-55.8017,-1500,21.472,-1361,99
7483.02,110.976,-55.8017,-1500,21.472,-1448,95
7488.99,110.976,-55.8017,-1500,21.472,-1520,92
7495,110.976,-55.8017,-1500,21.472,-1578,89
7501,110.976,-55.8017,-1500,21.472,-1622,87
7507,110.976,-55.8017,-1500,21.472,-1651,86
7512.83,110.976,-55.8017,-1500,21.472,-1665,86
7518.86,123.616,-26.8888,-1500,21.472,-1673,85
7524.99,123.616,-26.8888,-1500,25.0609,-1687,85
7530.98,123.616,-26.8888,-1500,25.0609,-1716,86
7536.98,123.616,-26.8888,-1500,25.0609,-1759,87
7543.01,123.616,-26.8888,-1500,25.0609,-1816,90
7548.99,123.616,-26.8888,-1500,25.0609,-1887,96
7555,123.616,-26.8888,-1500,25.0609,-1973,107
7561,123.616,-26.8888,-1500,25.0609,-2074,124
7567,123.616,-26.8888,-1500,25.0609,-2187,144
7573.02,123.616,-26.8888,-1500,25.0609,-2305,164
7579.01,123.616,-26.8888,-1500,25.0609,-2423,185
7584.95,123.616,-26.8888,-1500,25.0609,-2537,207
7591.73,123.616,-26.8888,-1500,25.0609,-2661,230
7597.95,123.616,-26.8888,-1500,25.0609,-2794,255
7603.95,131.426,-0.182312,-1500,1450.69,-2912,276
7609.95,131.426,-0.182312,-1500,1450.69,-3030,299
7616.02,131.426,-0.182312,-1500,1450.69,-3154,323
7622.02,131.426,-0.182312,-1500,1450.69,-3273,345
7628.03,131.426,-0.182312,-1500,1450.69,-3392,368
7634.03,131.426,-0.182312,-1500,1450.69,-3510,389
7640.02,131.426,-0.182312,-1500,1450.69,-3620,410
7645.96,131.426,-0.182312,-1500,1450.69,-3710,428
7652.04,131.426,-0.182312,-1500,1450.69,-3794,444
7658.04,131.426,-0.182312,-1500,1450.69,-3861,457
7664.04,131.426,-0.182312,-1500,1450.69,-3916,466
7670.06,131.426,-0.182312,-1500,1450.69,-3955,473
7675.91,131.426,-0.182312,-1500,1450.69,-3976,476
7682.91,131.426,-0.182312,-1500,1450.69,-3985,479
7689.42,128.539,33.0129,-1500,1345.15,-3994,479
7694.94,128.539,33.0129,-1500,1345.15,-4014,479
7700.89,128.539,33.0129,-1500,1345.15,-4049,478
7706.92,128.539,33.0129,-1500,1345.15,-4100,474
7712.94,128.539,33.0129,-1500,1345.15,-4166,467
7718.92,128.539,33.0129,-1500,1345.15,-4245,455
7724.87,128.539,33.0129,-1500,1345.15,-4340,437
7731.07,128.539,33.0129,-1500,1345.15,-4447,414
7737.08,128.539,33.0129,-1500,1345.15,-4545,392
7743.1,128.539,33.0129,-1500,1345.15,-4633,372
7748.96,128.539,33.0129,-1500,1345.15,-4704,355
7754.88,128.539,33.0129,-1500,1345.15,-4763,340
7760.95,128.539,33.0129,-1500,1400.96,-4807,329
7767.13,128.539,33.0129,-1500,1400.96,-4839,321
7773.14,128.539,33.0129,-1500,1400.96,-4856,315
7778.98,128.539,33.0129,-1500,1400.96,-4860,313
7785.1,128.539,33.0129,-1500,1400.96,-4859,311
7791.15,128.539,33.0129,-1500,1400.96,-4848,310
7797.08,128.539,33.0129,-1500,1400.96,-4818,307
7803.25,128.539,33.0129,-1500,1400.96,-4760,304
7809.21,128.539,33.0129,-1500,1400.96,-4689,301
7815.09,128.539,33.0129,-1500,1400.96,-4607,296
7821.09,128.539,33.0129,-1500,1400.96,-4508,290
7827.02,128.539,33.0129,-1500,1400.96,-4391,283
7833.09,128.539,33.0129,-1500,1400.96,-4269,276
7839.16,89.7843,98.2855,-1500,1076.27,-4151,269
7845.18,89.7843,98.2855,-1500,1076.27,-4046,264
7851.18,89.7843,98.2855,-1500,1076.27,-3953,258
7857.18,89.7843,98.2855,-1500,1076.27,-3876,253
7863.19,89.7843,98.2855,-1500,1076.27,-3819,251
7869.19,89.7843,98.2855,-1500,1076.27,-3773,248
7875.2,89.7843,98.2855,-1500,1076.27,-3740,246
7881.27,89.7843,98.2855,-1500,1076.27,-3720,244
7887.21,89.7843,98.2855,-1500,1076.27,-3711,243
7893.28,89.7843,98.2855,-1500,1076.27,-3693,243
7899.26,89.7843,98.2855,-1500,1076.27,-3662,243
7905.26,89.7843,98.2855,-1500,1076.27,-3615,244
7911.17,89.7843,98.2855,-1500,1076.27,-3558,247
7918.05,89.7843,98.2855,-1500,1076.27,-3475,253
7924.23,53.7586,121.096,-1500,1076.27,-3390,264
7930.18,53.7586,121.096,-1500,1055.38,-3285,281
7936.31,53.7586,121.096,-1500,1055.38,-3163,302
7942.23,53.7586,121.096,-1500,1055.38,-3057,323
7948.24,53.7586,121.096,-1500,1055.38,-2966,341
7954.25,53.7586,121.096,-1500,1055.38,-2886,356
7960.25,53.7586,121.096,-1500,1055.38,-2820,369
7966.26,53.7586,121.096,-1500,1055.38,-2770,379
7972.31,53.7586,121.096,-1500,1055.38,-2734,387
7978.31,53.7586,121.096,-1500,1055.38,-2716,392
7984.33,53.7586,121.096,-1500,1055.38,-2710,394
7990.28,53.7586,121.096,-1500,1055.38,-2700,394
7996.12,53.7586,121.096,-1500,1055.38,-2677,393
8002.22,9.24932,129.814,-1438.95,522.449,-2640,390
8008.32,9.24932,129.814,-1438.95,522.449,-2584,383
8014.32,9.24932,129.814,-1438.95,522.449,-2516,369
8020.15,9.24932,129.814,-1438.95,522.449,-2439,349
8026.23,9.24932,129.814,-1438.95,522.449,-2345,320
8032.13,9.24932,129.814,-1438.95,522.449,-2253,293
8038.15,9.24932,129.814,-1438.95,522.449,-2172,267
8044.29,9.24932,129.814,-1438.95,522.449,-2101,246
8050.29,9.24932,129.814,-1438.95,522.449,-2046,229
8056.3,9.24932,129.814,-1438.95,522.449,-2005,216
8062.3,9.24932,129.814,-1438.95,522.449,-1979,209
8068.26,9.24932,129.814,-1438.95,522.449,-1969,206
8074.19,-39.8724,121.752,220.028,290.149,-1961,203
8080.26,-39.8724,121.752,220.028,290.149,-1945,202
8086.31,-39.8724,121.752,220.028,290.149,-1912,202
8092.32,-39.8724,121.752,220.028,290.149,-1865,202
8098.32,-39.8724,121.752,220.028,290.149,-1804,202
8104.33,-39.8724,121.752,220.028,290.149,-1728,202
8110.33,-39.8724,121.752,220.028,290.149,-1637,202
8116.33,-39.8724,121.752,220.028,290.149,-1546,203
8122.42,-39.8724,121.752,220.028,290.149,-1468,203
8128.37,-39.8724,121.752,220.028,290.149,-1406,204
8134.4,-39.8724,121.752,220.028,290.149,-1356,204
8140.41,-39.8724,121.752,220.028,290.149,-1321,205
8146.42,-39.8724,121.752,220.028,290.149,-1300,206
8152.25,-39.8724,121.752,220.028,290.149,-1292,206
8158.23,-39.8724,121.752,220.028,290.149,-1285,210
8164.4,-83.2158,95.0775,323.893,273.135,-1269,225
8170.46,-83.2158,95.0775,323.893,273.135,-1242,252
8176.46,-83.2158,95.0775,323.893,273.135,-1208,292
8182.44,-83.2158,95.0775,323.893,273.135,-1164,344
8188.47,-83.2158,95.0775,323.893,273.135,-1109,406
8194.49,-83.2158,95.0775,323.893,273.135,-1045,479
8200.35,-83.2158,95.0775,323.893,273.135,-975,561
8206.36,-83.2158,95.0775,323.893,273.135,-892,646
8212.35,-83.2158,95.0775,323.893,273.135,-808,736
8218.26,-83.2158,95.0775,323.893,273.135,-727,823
8224.36,-83.2158,95.0775,323.893,273.135,-648,917
8230.48,-83.2158,95.0775,323.893,273.135,-564,1005
8236.54,-113.712,54.1564,401.587,238.731,-480,1093
8242.29,-113.712,54.1564,401.587,238.731,-403,1175
8248.42,-113.712,54.1564,401.587,238.731,-334,1255
8254.43,-113.712,54.1564,401.587,238.731,-276,1319
8260.43,-113.712,54.1564,401.587,238.731,-226,1370
8266.44,-113.712,54.1564,401.587,238.731,-185,1411
8272.51,-113.712,54.1564,401.587,238.731,-155,1443
8278.51,-113.712,54.1564,401.587,238.731,-135,1465
8284.51,-113.712,54.1564,401.587,238.731,-126,1477
8290.52,-113.712,54.1564,401.587,238.731,-121,1481
8296.51,-113.712,54.1564,401.587,238.731,-108,1481
8302.53,-113.712,54.1564,401.587,238.731,-81,1479
8308.52,-113.712,54.1564,401.587,238.731,-39,1476
8315.34,-113.712,54.1564,401.587,238.731,24,1464
8321.32,-113.712,54.1564,401.587,238.731,94,1447
8327.83,104.88,-31.2838,-1500,234.62,182,1421
8333.51,104.88,-31.2838,-1500,234.62,291,1393
8339.49,104.88,-31.2838,-1500,234.62,403,1360
8345.5,104.88,-31.2838,-1500,234.62,517,1327
8351.5,104.88,-31.2838,-1500,234.62,631,1295
8357.53,104.88,-31.2838,-1500,234.62,733,1265
8363.53,104.88,-31.2838,-1500,234.62,815,1239
8369.47,104.88,-31.2838,-1500,234.62,884,1218
8375.47,104.88,-31.2838,-1500,234.62,946,1201
8381.61,104.88,-31.2838,-1500,234.62,993,1189
8387.6,104.88,-31.2838,-1500,234.62,1022,1180
8393.4,104.88,-31.2838,-1500,234.62,1037,1175
8399.39,104.88,-31.2838,-1500,234.62,1042,1173
8405.65,104.88,-31.2838,-1500,234.62,1054,1172
8411.39,104.88,-31.2838,-1500,234.62,1078,1173
8417.4,-120.257,-46.752,744.382,166.612,1116,1176
8423.39,-120.257,-46.752,744.382,166.612,1169,1183
8429.38,-120.257,-46.752,744.382,166.612,1237,1194
8435.41,-120.257,-46.752,744.382,166.612,1321,1211
8441.5,-120.257,-46.752,744.382,166.612,1420,1235
8447.41,-120.257,-46.752,744.382,166.612,1518,1261
8453.43,-120.257,-46.752,744.382,166.612,1605,1283
8459.51,-120.257,-46.752,744.382,166.612,1680,1303
8465.52,-120.257,-46.752,744.382,166.612,1743,1318
8472.33,-120.257,-46.752,744.382,166.612,1794,1331
8477.86,-120.257,-46.752,744.382,166.612,1822,1338
8483.41,-120.257,-46.752,360.772,140.256,1837,1341
8489.6,-120.257,-46.752,360.772,140.256,1840,1343
8495.59,-120.257,-46.752,360.772,140.256,1836,1343
8501.59,-120.257,-46.752,360.772,140.256,1821,1341
8507.6,-120.257,-46.752,360.772,140.256,1790,1334
8513.63,-120.257,-46.752,360.772,140.256,1740,1318
8519.67,-120.257,-46.752,360.772,140.256,1677,1291
8525.66,-120.257,-46.752,360.772,140.256,1601,1256
8531.57,-120.257,-46.752,360.772,140.256,1519,1217
8537.7,-120.257,-46.752,360.772,140.256,1440,1183
8543.72,-120.257,-46.752,360.772,140.256,1382,1155
8549.6,-120.257,-46.752,360.772,140.256,1337,1134
8557.34,-120.257,-46.752,360.772,140.256,1295,1114
8564.51,-120.257,-46.752,360.772,140.256,1275,1105
8570.49,-120.257,-46.752,360.772,140.256,1266,1102
8576.65,-51.9988,-119.849,44.2361,479.23,1248,1100
8582.65,-51.9988,-119.849,44.2361,479.23,1216,1098
8588.68,-51.9988,-119.849,44.2361,479.23,1169,1097
8594.66,-51.9988,-119.849,44.2361,479.23,1107,1096
8600.66,-51.9988,-119.849,44.2361,479.23,1032,1094
8606.53,-51.9988,-119.849,44.2361,479.23,948,1093
8612.47,-51.9988,-119.849,44.2361,479.23,845,1091
8618.67,-51.9988,-119.849,44.2361,479.23,735,1088
8624.67,-51.9988,-119.849,44.2361,479.23,641,1087
8631.26,-51.9988,-119.849,44.2361,479.23,559,1085
8636.54,-0.552012,-130.144,-1500,414.626,504,1084
8642.7,-0.552012,-130.144,-1500,414.626,451,1083
8648.55,-0.552012,-130.144,-1500,414.626,417,1082
8654.7,-0.552012,-130.144,-1500,414.626,396,1080
8660.7,-0.552012,-130.144,-1500,414.626,388,1078
8666.71,-0.552012,-130.144,-1500,414.626,379,1072
8672.71,-0.552012,-130.144,-1500,414.626,361,1054
8678.74,-0.552012,-130.144,-1500,414.626,332,1025
8684.74,-0.552012,-130.144,-1500,414.626,293,986
8690.8,-0.552012,-130.144,-1500,414.626,244,939
8696.77,-0.552012,-130.144,-1500,414.626,186,879
8702.8,-0.552012,-130.144,-1500,414.626,117,808
8708.73,-0.552012,-130.144,-1500,414.626,41,732
