Kp,3,Ki,0.03,Kd,150
2862.17,-25.7252,-22.0627,79.5274,56.9566,76,60
2868.18,-25.7252,-22.0627,79.5274,56.9566,77,58
2874.25,-25.7252,-22.0627,79.5274,56.9566,77,57
2880.18,-25.7252,-22.0627,79.5274,56.9566,78,56
2886.19,-25.7252,-22.0627,79.5274,56.9566,78,55
2892.18,-25.7252,-22.0627,79.5274,56.9566,78,55
2898.26,-25.7252,-22.0627,79.5274,56.9566,78,55
2904.26,-25.7252,-22.0627,79.5274,56.9566,78,55
2910.19,-25.7252,-22.0627,79.5274,56.9566,78,55
2916.16,-25.7252,-22.0627,79.5274,56.9566,78,55
2922.11,-25.7252,-22.0627,79.5274,56.9566,78,55
2928.22,-27.289,-16.8848,84.7668,41.0534,78,55
2934.14,-27.289,-16.8848,84.7668,41.0534,78,54
2940.23,-27.289,-16.8848,84.7668,41.0534,79,49
2946.3,-27.289,-16.8848,84.7668,41.0534,80,45
2952.3,-27.289,-16.8848,84.7668,41.0534,80,44
2958.37,-27.289,-16.8848,84.7668,41.0534,80,43
2964.37,-27.289,-16.8848,84.7668,41.0534,81,43
2970.31,-27.289,-16.8848,84.7668,41.0534,81,43
2976.32,-27.289,-16.8848,84.7668,41.0534,81,42
2982.4,-27.289,-16.8848,84.7668,41.0534,82,42
2988.14,-27.289,-16.8848,84.7668,41.0534,83,42
2994.22,-27.289,-16.8848,84.7668,41.0534,83,41
3000.4,-27.289,-16.8848,84.7668,41.0534,83,41
3006.16,-29.2185,-12.0001,91.3689,26.599,83,41
3012.34,-29.2185,-12.0001,91.3689,26.599,84,40
3018.26,-29.2185,-12.0001,91.3689,26.599,86,34
3024.34,-29.2185,-12.0001,91.3689,26.599,87,31
3030.18,-29.2185,-12.0001,91.3689,26.599,87,29
3036.35,-29.2185,-12.0001,91.3689,26.599,87,29
3042.18,-29.2185,-12.0001,91.3689,26.599,88,28
3048.21,-29.2185,-12.0001,91.3689,26.599,88,27
3054.36,-29.2185,-12.0001,91.3689,26.599,89,26
3060.21,-29.2185,-12.0001,91.3689,26.599,89,26
3066.3,-29.2185,-12.0001,91.3689,26.599,90,26
3072.31,-29.2185,-12.0001,91.3689,26.599,90,26
3078.19,-29.2185,-12.0001,91.3689,26.599,90,26
3085.01,-31.5199,-7.58738,98.9226,1500,90,26
3090.38,-31.5199,-7.58738,98.9226,1500,90,26
3096.45,-31.5199,-7.58738,98.9226,1500,90,29
3102.39,-31.5199,-7.58738,98.9226,1500,90,42
3108.27,-31.5199,-7.58738,98.9226,1500,90,73
3114.4,-31.5199,-7.58738,98.9226,1500,91,126
3120.46,-31.5199,-7.58738,98.9226,1500,91,193
3126.41,-31.5199,-7.58738,98.9226,1500,91,275
3132.41,-31.5199,-7.58738,98.9226,1500,91,373
3138.43,-31.5199,-7.58738,98.9226,1500,93,489
3144.49,-31.5199,-7.58738,98.9226,1500,93,612
3150.3,-31.5199,-7.58738,98.9226,1500,94,728
3156.28,-31.5199,-7.58738,98.9226,1500,94,852
3162.25,-31.5199,-7.58738,98.9226,1500,95,976
3168.38,-33.863,-3.24769,105.862,1500,95,1091
3174.51,-33.863,-3.24769,105.862,1500,96,1198
3180.45,-33.863,-3.24769,105.862,1500,96,1287
3186.26,-33.863,-3.24769,105.862,1500,97,1358
3192.44,-33.863,-3.24769,105.862,1500,97,1417
3198.44,-33.863,-3.24769,105.862,1500,98,1460
3204.45,-33.863,-3.24769,105.862,1500,98,1490
3210.32,-33.863,-3.24769,105.862,1500,98,1506
3216.46,-33.863,-3.24769,105.862,1500,98,1509
3222.46,-33.863,-3.24769,105.862,1500,98,1504
3228.52,-33.863,-3.24769,105.862,1500,98,1485
3234.3,-33.863,-3.24769,105.862,1500,98,1448
3240.28,-33.863,-3.24769,105.862,1500,98,1390
3246.38,-34.8255,1.87284,106.353,1484.4,98,1317
3252.3,-34.8255,1.87284,106.353,1484.4,98,1229
3258.34,-34.8255,1.87284,106.353,1484.4,98,1127
3264.34,-34.8255,1.87284,106.353,1484.4,98,1011
3270.34,-34.8255,1.87284,106.353,1484.4,98,898
3276.33,-34.8255,1.87284,106.353,1484.4,99,799
3282.49,-34.8255,1.87284,106.353,1484.4,99,710
3288.5,-34.8255,1.87284,106.353,1484.4,99,638
3294.41,-34.8255,1.87284,106.353,1484.4,99,585
3300.44,-34.8255,1.87284,106.353,1484.4,99,543
3306.51,-34.8255,1.87284,106.353,1484.4,99,514
3312.51,-34.8255,1.87284,106.353,1484.4,99,501
3318.7,-34.8255,1.87284,106.353,1484.4,99,493
3324.41,-37.4118,8.59947,117.111,1461.52,99,477
3330.45,-37.4118,8.59947,117.111,1461.52,99,446
3336.53,-37.4118,8.59947,117.111,1461.52,99,398
3342.45,-37.4118,8.59947,117.111,1461.52,99,339
3348.54,-37.4118,8.59947,117.111,1461.52,99,272
3354.54,-37.4118,8.59947,117.111,1461.52,99,222
3360.54,-37.4118,8.59947,117.111,1461.52,99,187
3366.43,-37.4118,8.59947,117.111,1461.52,99,165
3372.56,-37.4118,8.59947,117.111,1461.52,99,157
3378.56,-37.4118,8.59947,117.111,1461.52,99,158
3384.74,-37.4118,8.59947,117.111,1461.52,99,168
3390.57,-37.4118,8.59947,117.111,1461.52,99,195
3396.41,-37.4118,8.59947,117.111,1461.52,100,241
3402.41,-37.4118,8.59947,117.111,1461.52,100,306
3408.45,-39.1931,16.7821,120.769,1435,100,390
3414.46,-39.1931,16.7821,120.769,1435,101,490
3420.64,-39.1931,16.7821,120.769,1435,103,601
3426.65,-39.1931,16.7821,120.769,1435,103,699
3432.5,-39.1931,16.7821,120.769,1435,104,782
3438.47,-39.1931,16.7821,120.769,1435,104,857
3444.43,-39.1931,16.7821,120.769,1435,105,915
3450.6,-39.1931,16.7821,120.769,1435,105,958
3456.61,-39.1931,16.7821,120.769,1435,106,984
3462.47,-39.1931,16.7821,120.769,1435,106,997
3468.63,-39.1931,16.7821,120.769,1435,106,1005
3474.61,-39.1931,16.7821,120.769,1435,106,1023
3480.45,-39.1931,16.7821,120.769,1435,107,1052
3486.44,-41.0789,26.0921,126.835,1403.96,107,1085
3492.63,-41.0789,26.0921,126.835,1403.96,108,1106
3498.63,-41.0789,26.0921,126.835,1403.96,108,1111
3504.63,-41.0789,26.0921,126.835,1403.96,108,1108
3510.5,-41.0789,26.0921,126.835,1403.96,108,1096
3516.64,-41.0789,26.0921,126.835,1403.96,108,1062
3522.64,-41.0789,26.0921,126.835,1403.96,109,1010
3528.51,-41.0789,26.0921,126.835,1403.96,109,944
3534.56,-41.0789,26.0921,126.835,1403.96,109,860
3540.58,-41.0789,26.0921,126.835,1403.96,109,763
3546.67,-41.0789,26.0921,126.835,1403.96,109,663
3552.66,-41.0789,26.0921,126.835,1403.96,109,578
3558.99,-41.0789,26.0921,126.835,1403.96,109,506
3564.63,-43.3448,37.3897,126.835,1403.96,110,456
3570.56,-43.3448,37.3897,134.219,1366.97,110,415
3576.68,-43.3448,37.3897,134.219,1366.97,110,388
3582.75,-43.3448,37.3897,134.219,1366.97,110,376
3588.57,-43.3448,37.3897,134.219,1366.97,110,375
3594.69,-43.3448,37.3897,134.219,1366.97,110,383
3600.76,-43.3448,37.3897,134.219,1366.97,110,405
3606.69,-43.3448,37.3897,134.219,1366.97,110,449
3612.7,-43.3448,37.3897,134.219,1366.97,111,511
3618.62,-43.3448,37.3897,134.219,1366.97,111,584
3624.7,-43.3448,37.3897,134.219,1366.97,113,672
3630.71,-43.3448,37.3897,134.219,1366.97,113,753
3636.62,-43.3448,37.3897,134.219,1366.97,113,820
3642.64,-43.3448,37.3897,134.219,1366.97,114,874
3648.58,-45.588,49.6472,140.897,1328.47,114,913
3654.73,-45.588,49.6472,140.897,1328.47,115,937
3660.73,-45.588,49.6472,140.897,1328.47,115,945
3666.58,-45.588,49.6472,140.897,1328.47,115,945
3672.74,-45.588,49.6472,140.897,1328.47,115,934
3678.66,-45.588,49.6472,140.897,1328.47,115,909
3684.57,-45.588,49.6472,140.897,1328.47,115,862
3690.74,-45.588,49.6472,140.897,1328.47,115,796
3696.62,-45.588,49.6472,140.897,1328.47,115,723
3702.59,-45.588,49.6472,140.897,1328.47,115,645
3708.76,-45.588,49.6472,140.897,1328.47,115,578
3714.58,-45.588,49.6472,140.897,1328.47,116,531
3722.69,-45.588,49.6472,140.897,1328.47,116,487
3728.64,-46.214,62.2308,139.832,1289.39,116,472
3734.71,-46.214,62.2308,139.832,1289.39,116,471
3740.63,-46.214,62.2308,139.832,1289.39,116,476
3746.78,-46.214,62.2308,139.832,1289.39,116,494
3752.78,-46.214,62.2308,139.832,1289.39,116,532
3758.69,-46.214,62.2308,139.832,1289.39,116,586
3764.78,-46.214,62.2308,139.832,1289.39,116,655
3770.79,-46.214,62.2308,139.832,1289.39,116,719
3776.79,-46.214,62.2308,139.832,1289.39,116,770
3782.87,-46.214,62.2308,139.832,1289.39,116,807
3788.66,-46.214,62.2308,139.832,1289.39,116,829
3794.64,-46.214,62.2308,139.832,1289.39,116,836
3800.81,-46.214,62.2308,139.832,1289.39,116,839
3807.57,-46.9902,76.5034,142.419,1243.85,116,840
3813.7,-46.9902,76.5034,142.419,1243.85,116,841
3819.89,-46.9902,76.5034,142.419,1243.85,116,851
3825.83,-46.9902,76.5034,142.419,1243.85,116,874
3831.83,-46.9902,76.5034,142.419,1243.85,116,913
3837.72,-46.9902,76.5034,142.419,1243.85,117,963
3843.84,-46.9902,76.5034,142.419,1243.85,118,1032
3849.69,-46.9902,76.5034,142.419,1243.85,121,1098
3855.76,-46.9902,76.5034,142.419,1243.85,124,1158
3861.84,-46.9902,76.5034,142.419,1243.85,126,1205
3867.85,-46.9902,76.5034,142.419,1243.85,129,1234
3873.67,-46.9902,76.5034,142.419,1243.85,131,1247
3879.67,-46.9902,76.5034,142.419,1243.85,132,1251
3886.27,-46.3271,91.677,137.707,1195.8,133,1253
3891.87,-46.3271,91.677,137.707,1195.8,134,1253
3897.87,-46.3271,91.677,137.707,1195.8,135,1249
3903.86,-46.3271,91.677,137.707,1195.8,136,1236
3909.86,-46.3271,91.677,137.707,1195.8,137,1224
3915.87,-46.3271,91.677,137.707,1195.8,139,1220
3921.78,-46.3271,91.677,137.707,1195.8,139,1219
3927.88,-46.3271,91.677,137.707,1195.8,139,1218
3933.9,-46.3271,91.677,137.707,1195.8,140,1217
3939.9,-46.3271,91.677,137.707,1195.8,140,1217
3945.97,-46.3271,91.677,137.707,1195.8,140,1216
3951.83,-46.3271,91.677,137.707,1195.8,140,1216
3958.57,-46.3271,91.677,137.707,1195.8,140,1215
3965.07,-45.8363,107.65,137.707,1195.8,140,1215
3970.78,-45.8363,107.65,136.608,1147.72,140,1214
3976.98,-45.8363,107.65,136.608,1147.72,140,1207
3982.93,-45.8363,107.65,136.608,1147.72,140,1187
3988.81,-45.8363,107.65,136.608,1147.72,140,1163
3994.84,-45.8363,107.65,136.608,1147.72,140,1146
4001,-45.8363,107.65,136.608,1147.72,141,1142
4006.93,-45.8363,107.65,136.608,1147.72,141,1140
4012.93,-45.8363,107.65,136.608,1147.72,141,1140
4018.94,-45.8363,107.65,136.608,1147.72,141,1140
4024.94,-45.8363,107.65,136.608,1147.72,141,1139
4030.82,-45.8363,107.65,136.608,1147.72,141,1138
4036.85,-45.8363,107.65,136.608,1147.72,141,1137
4042.79,-45.8363,107.65,136.608,1147.72,141,1137
4048.78,-45.8363,107.65,136.608,1147.72,141,1136
4054.78,-42.8871,116.606,123.438,1134.32,141,1135
4060.78,-42.8871,116.606,123.438,1134.32,140,1134
4066.91,-42.8871,116.606,123.438,1134.32,138,1133
4072.79,-42.8871,116.606,123.438,1134.32,138,1132
4078.9,-42.8871,116.606,123.438,1134.32,138,1132
4084.86,-42.8871,116.606,123.438,1134.32,138,1132
4090.87,-42.8871,116.606,123.438,1134.32,137,1132
4096.98,-42.8871,116.606,123.438,1134.32,137,1131
4102.8,-42.8871,116.606,123.438,1134.32,137,1131
4108.98,-42.8871,116.606,123.438,1134.32,136,1131
4114.85,-42.8871,116.606,123.438,1134.32,136,1131
4120.82,-42.8871,116.606,123.438,1134.32,136,1131
4127.95,-42.8871,116.606,123.438,1134.32,135,1130
4133.85,-42.8871,116.606,123.438,1134.32,134,1130
4139.85,-34.2933,113.358,87.8547,1165.6,134,1130
4145.92,-34.2933,113.358,87.8547,1165.6,132,1130
4151.86,-34.2933,113.358,87.8547,1165.6,122,1131
4158.01,-34.2933,113.358,87.8547,1165.6,104,1136
4163.95,-34.2933,113.358,87.8547,1165.6,91,1139
4169.82,-34.2933,113.358,87.8547,1165.6,87,1139
4176.03,-34.2933,113.358,87.8547,1165.6,85,1140
4182.04,-34.2933,113.358,87.8547,1165.6,84,1140
4188.11,-34.2933,113.358,87.8547,1165.6,83,1141
4193.93,-34.2933,113.358,87.8547,1165.6,83,1141
4199.9,-34.2933,113.358,87.8547,1165.6,82,1141
4205.86,-34.2933,113.358,87.8547,1165.6,82,1142
4211.86,-34.2933,113.358,87.8547,1165.6,81,1142
4217.95,110.464,-15.964,572.257,298.224,80,1143
4223.99,110.464,-15.964,572.257,298.224,80,1143
4229.98,110.464,-15.964,572.257,298.224,81,1138
4236.07,110.464,-15.964,572.257,298.224,87,1121
4241.89,110.464,-15.964,572.257,298.224,102,1088
4248.13,110.464,-15.964,572.257,298.224,132,1035
4254.07,110.464,-15.964,572.257,298.224,169,969
4259.92,110.464,-15.964,572.257,298.224,216,894
4266.08,110.464,-15.964,572.257,298.224,272,800
4272.09,110.464,-15.964,572.257,298.224,331,701
4282.84,-18.6605,114.812,338.925,453.87,420,545
4289,-18.6605,114.812,338.925,453.87,461,476
4294.9,-18.6605,114.812,338.925,453.87,495,419
4300.9,-18.6605,114.812,338.925,453.87,521,375
4307.1,-18.6605,114.812,338.925,453.87,540,342
4313.04,-18.6605,114.812,338.925,453.87,554,323
4318.96,-18.6605,114.812,338.925,453.87,560,314
4324.95,-18.6605,114.812,338.925,453.87,560,315
4331.12,-18.6605,114.812,338.925,453.87,556,322
4337.12,-18.6605,114.812,338.925,453.87,544,341
4343.06,-18.6605,114.812,338.925,453.87,519,376
4349.04,-18.6605,114.812,338.925,453.87,479,430
4355.03,-18.6605,114.812,338.925,453.87,430,495
4360.97,-18.6605,114.812,338.925,453.87,371,571
4367.93,-18.6605,114.812,338.925,453.87,295,671
4373.97,-18.6605,114.812,338.925,453.87,227,757
4379.98,-18.6605,114.812,338.925,453.87,169,836
4385.94,-18.6605,114.812,55.9814,920.005,119,902
4392.05,-18.6605,114.812,55.9814,920.005,76,954
4398.08,-18.6605,114.812,55.9814,920.005,42,994
4404.08,-18.6605,114.812,55.9814,920.005,19,1024
4410.05,-18.6605,114.812,55.9814,920.005,5,1042
4416.18,-18.6605,114.812,55.9814,920.005,-1,1050
4422.11,-18.6605,114.812,55.9814,920.005,-3,1060
4428.19,-18.6605,114.812,55.9814,920.005,-4,1084
4434.11,-18.6605,114.812,55.9814,920.005,-4,1120
4440.03,-18.6605,114.812,55.9814,920.005,-4,1156
4445.94,-18.6605,114.812,55.9814,920.005,-4,1179
4452.1,-18.6605,114.812,55.9814,920.005,-4,1188
4458.03,-18.6605,114.812,55.9814,920.005,-4,1190
4464.01,-18.6605,114.812,55.9814,343.512,-4,1192
4470.13,-18.6605,114.812,55.9814,343.512,-4,1191
4475.99,-18.6605,114.812,55.9814,343.512,-4,1185
4482.09,-18.6605,114.812,55.9814,343.512,-4,1166
4488.14,-18.6605,114.812,55.9814,343.512,-3,1128
4494.01,-18.6605,114.812,55.9814,343.512,-2,1071
4500.1,-18.6605,114.812,55.9814,343.512,0,998
4506.23,-18.6605,114.812,55.9814,343.512,3,907
4512.15,-18.6605,114.812,55.9814,343.512,7,809
4518.12,-18.6605,114.812,55.9814,343.512,14,705
4524.09,-18.6605,114.812,55.9814,343.512,19,611
4530.16,9.14154,127.668,1030.06,-67.4887,24,532
4536.24,9.14154,127.668,1030.06,-67.4887,29,464
4542.09,9.14154,127.668,1030.06,-67.4887,33,418
4548.25,9.14154,127.668,1030.06,-67.4887,36,382
4554.16,9.14154,127.668,1030.06,-67.4887,38,361
4560.17,9.14154,127.668,1030.06,-67.4887,40,352
4566.27,9.14154,127.668,1030.06,-67.4887,50,351
4572.2,9.14154,127.668,1030.06,-67.4887,74,352
4578.28,9.14154,127.668,1030.06,-67.4887,111,354
4584.29,9.14154,127.668,1030.06,-67.4887,164,359
4590.15,9.14154,127.668,1030.06,-67.4887,233,368
4596.16,9.14154,127.668,1030.06,-67.4887,316,384
4602.54,9.14154,127.668,1030.06,-67.4887,415,409
4608.48,17.4118,125.941,1030.06,-67.4887,522,436
4615.12,17.4118,125.941,1244.82,-264.911,643,468
4621.3,17.4118,125.941,1244.82,-264.911,740,492
4627.29,17.4118,125.941,1244.82,-264.911,819,511
4633.22,17.4118,125.941,1244.82,-264.911,884,527
4639.3,17.4118,125.941,1244.82,-264.911,938,540
4645.21,17.4118,125.941,1244.82,-264.911,979,549
4651.11,17.4118,125.941,1244.82,-264.911,1004,555
4657.39,17.4118,125.941,1244.82,-264.911,1015,558
4663.17,17.4118,125.941,1244.82,-264.911,1015,559
4669.17,17.4118,125.941,1244.82,-264.911,1008,558
4675.16,17.4118,125.941,1244.82,-264.911,984,556
4681.21,17.4118,125.941,1244.82,-264.911,940,552
4694.87,17.4118,125.941,1280.27,-584.635,808,524
4701.14,17.4118,125.941,1280.27,-584.635,764,512
4707.27,17.4118,125.941,1280.27,-584.635,738,503
4713.34,17.4118,125.941,1280.27,-584.635,726,499
4719.15,17.4118,125.941,1280.27,-584.635,720,493
4725.27,17.4118,125.941,1280.27,-584.635,710,477
4731.15,17.4118,125.941,1280.27,-584.635,694,450
4737.36,17.4118,125.941,1280.27,-584.635,670,407
4743.37,17.4118,125.941,1280.27,-584.635,639,352
4749.37,17.4118,125.941,1280.27,-584.635,602,285
4755.27,17.4118,125.941,1280.27,-584.635,567,223
4761.21,17.4118,125.941,1280.27,-584.635,536,172
4767.21,35.2439,123.014,1280.27,-584.635,511,133
4773.25,35.2439,123.014,919.714,-808.661,495,105
4779.46,35.2439,123.014,919.714,-808.661,486,91
4785.28,35.2439,123.014,919.714,-808.661,482,90
4791.33,35.2439,123.014,919.714,-808.661,477,94
4797.33,35.2439,123.014,919.714,-808.661,466,108
4803.28,35.2439,123.014,919.714,-808.661,451,140
4809.28,35.2439,123.014,919.714,-808.661,435,178
4815.42,35.2439,123.014,919.714,-808.661,423,206
4821.42,35.2439,123.014,919.714,-808.661,415,219
4827.49,35.2439,123.014,919.714,-808.661,412,224
4833.26,35.2439,123.014,919.714,-808.661,411,225
4848.03,35.2439,123.014,919.714,-808.661,411,229
4854.33,45.9101,120.131,942.517,-1164.72,410,231
4860.46,45.9101,120.131,942.517,-1164.72,410,232
4866.37,45.9101,120.131,942.517,-1164.72,410,230
4872.24,45.9101,120.131,942.517,-1164.72,413,217
4878.38,45.9101,120.131,942.517,-1164.72,420,184
4884.25,45.9101,120.131,942.517,-1164.72,436,132
4890.35,45.9101,120.131,942.517,-1164.72,459,64
4896.35,45.9101,120.131,942.517,-1164.72,490,-17
4902.35,45.9101,120.131,942.517,-1164.72,528,-114
4908.4,45.9101,120.131,942.517,-1164.72,573,-224
4914.28,45.9101,120.131,942.517,-1164.72,620,-337
4920.57,55.8878,114.909,607.267,-1243.45,665,-456
4926.48,55.8878,114.909,607.267,-1243.45,709,-572
4932.48,55.8878,114.909,607.267,-1243.45,751,-686
4938.48,55.8878,114.909,607.267,-1243.45,790,-790
4944.29,55.8878,114.909,607.267,-1243.45,824,-880
4950.49,55.8878,114.909,607.267,-1243.45,855,-962
4956.5,55.8878,114.909,607.267,-1243.45,881,-1027
4962.39,55.8878,114.909,607.267,-1243.45,902,-1077
4968.4,55.8878,114.909,607.267,-1243.45,918,-1115
4974.51,55.8878,114.909,607.267,-1243.45,929,-1139
4980.52,55.8878,114.909,607.267,-1243.45,935,-1149
4986.34,55.8878,114.909,607.267,-1243.45,935,-1150
4992.52,55.8878,114.909,607.267,-1243.45,932,-1148
4999.1,55.8878,114.909,607.267,-1243.45,917,-1136
5005.35,55.8878,114.909,607.267,-1243.45,887,-1108
5012.35,68.0852,110.93,599.224,-1500,835,-1055
5018.45,68.0852,110.93,599.224,-1500,776,-996
5024.54,68.0852,110.93,599.224,-1500,708,-925
5030.54,68.0852,110.93,599.224,-1500,636,-851
5036.55,68.0852,110.93,599.224,-1500,568,-779
5042.55,68.0852,110.93,599.224,-1500,508,-716
5048.56,68.0852,110.93,599.224,-1500,457,-664
5054.46,68.0852,110.93,599.224,-1500,417,-624
5060.42,68.0852,110.93,599.224,-1500,388,-595
5066.47,68.0852,110.93,599.224,-1500,370,-577
5072.41,68.0852,110.93,599.224,-1500,362,-570
5080.17,68.0852,110.93,599.224,-1500,355,-559
5086.53,79.8338,103.437,286.238,-1500,344,-539
5092.64,79.8338,103.437,286.238,-1500,324,-502
5098.59,79.8338,103.437,286.238,-1500,299,-453
5104.58,79.8338,103.437,286.238,-1500,266,-390
5110.46,79.8338,103.437,286.238,-1500,230,-324
5116.6,79.8338,103.437,286.238,-1500,197,-260
5122.66,79.8338,103.437,286.238,-1500,171,-214
5128.53,79.8338,103.437,286.238,-1500,151,-185
5134.53,79.8338,103.437,286.238,-1500,138,-166
5140.61,79.8338,103.437,286.238,-1500,133,-160
5146.62,79.8338,103.437,286.238,-1500,132,-160
5152.62,79.8338,103.437,286.238,-1500,133,-166
5158.87,79.8338,103.437,286.238,-1500,138,-188
5164.43,79.8338,103.437,286.238,-1500,150,-227
5170.44,79.8338,103.437,286.238,-1500,170,-288
5176.49,91.3739,92.869,103.286,-1500,199,-362
5182.64,91.3739,92.869,103.286,-1500,234,-446
5188.64,91.3739,92.869,103.286,-1500,264,-521
5194.56,91.3739,92.869,103.286,-1500,287,-579
5200.57,91.3739,92.869,103.286,-1500,306,-625
5206.57,91.3739,92.869,103.286,-1500,318,-659
5212.48,91.3739,92.869,103.286,-1500,327,-678
5218.57,91.3739,92.869,103.286,-1500,330,-686
5224.59,91.3739,92.869,103.286,-1500,330,-698
5230.67,91.3739,92.869,103.286,-1500,330,-723
5236.57,91.3739,92.869,103.286,-1500,329,-761
5242.51,91.3739,92.869,103.286,-1500,328,-808
5248.56,91.3739,92.869,103.286,-1500,326,-849
5254.48,102.543,80.9956,-233.422,-1500,325,-875
5260.48,102.543,80.9956,-233.422,-1500,324,-887
5266.68,102.543,80.9956,-233.422,-1500,321,-888
5272.62,102.543,80.9956,-233.422,-1500,310,-885
5278.5,102.543,80.9956,-233.422,-1500,289,-875
5284.69,102.543,80.9956,-233.422,-1500,256,-845
5290.51,102.543,80.9956,-233.422,-1500,215,-801
5296.69,102.543,80.9956,-233.422,-1500,163,-739
5302.5,102.543,80.9956,-233.422,-1500,97,-670
5308.7,102.543,80.9956,-233.422,-1500,32,-596
5314.58,102.543,80.9956,-233.422,-1500,-23,-540
5320.97,102.543,80.9956,-233.422,-1500,-69,-490
5326.55,111.224,65.0573,-505.089,-1500,-101,-455
5332.72,111.224,65.0573,-505.089,-1500,-126,-423
5338.61,111.224,65.0573,-505.089,-1500,-141,-404
5344.72,111.224,65.0573,-505.089,-1500,-147,-396
5350.67,111.224,65.0573,-505.089,-1500,-148,-396
5356.66,111.224,65.0573,-505.089,-1500,-146,-403
5362.67,111.224,65.0573,-505.089,-1500,-142,-425
5368.63,111.224,65.0573,-505.089,-1500,-131,-467
5374.75,111.224,65.0573,-505.089,-1500,-110,-530
5380.75,111.224,65.0573,-505.089,-1500,-85,-599
5386.6,111.224,65.0573,-505.089,-1500,-63,-659
5392.76,111.224,65.0573,-505.089,-1500,-45,-709
5399.09,111.224,65.0573,-505.089,-1500,-30,-745
5404.58,111.224,65.0573,-505.089,-1500,-23,-763
5410.58,117.676,37.6383,-818.648,-1500,-20,-771
5416.61,117.676,37.6383,-818.648,-1500,-20,-777
5422.6,117.676,37.6383,-818.648,-1500,-24,-788
5428.63,117.676,37.6383,-818.648,-1500,-37,-810
5434.78,117.676,37.6383,-818.648,-1500,-64,-843
5440.79,117.676,37.6383,-818.648,-1500,-106,-886
5446.65,117.676,37.6383,-818.648,-1500,-159,-936
5452.73,117.676,37.6383,-818.648,-1500,-225,-996
5458.79,117.676,37.6383,-818.648,-1500,-303,-1071
5464.81,117.676,37.6383,-818.648,-1500,-392,-1150
5470.63,117.676,37.6383,-818.648,-1500,-478,-1225
5476.65,117.676,37.6383,-818.648,-1500,-555,-1297
5482.64,117.676,37.6383,-818.648,-1500,-622,-1359
5488.71,125.419,30.2896,-1127.49,-1500,-679,-1411
5494.64,125.419,30.2896,-1127.49,-1500,-726,-1453
5500.62,125.419,30.2896,-1127.49,-1500,-761,-1485
5506.75,125.419,30.2896,-1127.49,-1500,-785,-1506
5512.67,125.419,30.2896,-1127.49,-1500,-798,-1518
5518.64,125.419,30.2896,-1127.49,-1500,-802,-1521
5524.76,125.419,30.2896,-1127.49,-1500,-801,-1520
5530.75,125.419,30.2896,-1127.49,-1500,-797,-1512
5536.75,125.419,30.2896,-1127.49,-1500,-784,-1487
5542.65,125.419,30.2896,-1127.49,-1500,-761,-1441
5548.84,125.419,30.2896,-1127.49,-1500,-730,-1378
5554.69,125.419,30.2896,-1127.49,-1500,-692,-1304
5560.68,125.419,30.2896,-1127.49,-1500,-650,-1220
5566.76,129.161,13.0278,-1453.51,-1500,-608,-1139
5572.69,129.161,13.0278,-1453.51,-1500,-572,-1070
5578.87,129.161,13.0278,-1453.51,-1500,-542,-1011
5584.88,129.161,13.0278,-1453.51,-1500,-518,-970
5590.87,129.161,13.0278,-1453.51,-1500,-501,-944
5596.88,129.161,13.0278,-1453.51,-1500,-493,-930
5602.72,129.161,13.0278,-1453.51,-1500,-490,-928
5608.89,129.161,13.0278,-1453.51,-1500,-494,-928
5614.89,129.161,13.0278,-1453.51,-1500,-506,-930
5620.9,129.161,13.0278,-1453.51,-1500,-536,-939
5626.9,129.161,13.0278,-1453.51,-1500,-581,-963
5632.9,129.161,13.0278,-1453.51,-1500,-642,-999
5639.17,129.161,13.0278,-1453.51,-1500,-702,-1041
5644.83,126.753,-3.46694,-1453.51,-1500,-754,-1070
5650.84,126.753,-3.46694,-1500,-1458.7,-792,-1096
5656.91,126.753,-3.46694,-1500,-1458.7,-818,-1114
5662.77,126.753,-3.46694,-1500,-1458.7,-831,-1121
5668.76,126.753,-3.46694,-1500,-1458.7,-834,-1125
5674.94,126.753,-3.46694,-1500,-1458.7,-830,-1130
5680.79,126.753,-3.46694,-1500,-1458.7,-811,-1138
5686.81,126.753,-3.46694,-1500,-1458.7,-785,-1148
5692.87,126.753,-3.46694,-1500,-1458.7,-765,-1156
5698.77,126.753,-3.46694,-1500,-1458.7,-758,-1160
5704.94,126.753,-3.46694,-1500,-1458.7,-756,-1162
5710.79,126.753,-3.46694,-1500,-1458.7,-755,-1163
5716.76,126.753,-3.46694,-1500,-1458.7,-755,-1164
5722.7,126.753,-3.46694,-1500,-1458.7,-754,-1164
5729.59,124.551,-25.5865,-1500,117.137,-754,-1165
5735.76,124.551,-25.5865,-1500,117.137,-753,-1165
5741.76,124.551,-25.5865,-1500,117.137,-754,-1164
5747.76,124.551,-25.5865,-1500,117.137,-760,-1154
5753.88,124.551,-25.5865,-1500,117.137,-773,-1129
5759.88,124.551,-25.5865,-1500,117.137,-797,-1084
5765.99,124.551,-25.5865,-1500,117.137,-831,-1020
5771.98,124.551,-25.5865,-1500,117.137,-873,-946
5777.86,124.551,-25.5865,-1500,117.137,-924,-866
5783.99,124.551,-25.5865,-1500,117.137,-982,-763
5789.99,124.551,-25.5865,-1500,117.137,-1042,-655
5795.87,124.551,-25.5865,-1500,117.137,-1106,-551
