Kp,3,Ki,0.03,Kd,150
2991.85,10.7572,-38.7909,-987.101,116.335,0,0
2997.94,10.7572,-38.7909,-987.101,116.335,0,0
3003.88,10.7572,-38.7909,-987.101,116.335,0,0
3009.95,10.7572,-38.7909,-987.101,116.335,0,0
3015.87,10.7572,-38.7909,-987.101,116.335,0,0
3021.95,10.7572,-38.7909,-987.101,116.335,0,0
3027.99,10.7572,-38.7909,-987.101,116.335,0,0
3034.2,10.7651,-38.8343,-1012.21,116.584,0,0
3039.95,10.7651,-38.8343,-1012.21,116.584,0,0
3045.89,10.7651,-38.8343,-1012.21,116.584,0,0
3051.99,10.7651,-38.8343,-1012.21,116.584,0,0
3058.01,10.7651,-38.8343,-1012.21,116.584,0,0
3064,10.7651,-38.8343,-1012.21,116.584,0,0
3070.01,10.7651,-38.8343,-1012.21,116.584,0,0
3076.01,10.7651,-38.8343,-1012.21,116.584,0,0
3082.02,10.7651,-38.8343,-1012.21,116.584,0,0
3088.03,10.7651,-38.8343,-1012.21,116.584,0,0
3094.04,10.7651,-38.8343,-1012.21,116.584,0,0
3100.03,10.7651,-38.8343,-1012.21,116.584,0,0
3106.1,10.7651,-38.8343,-1012.21,116.584,0,0
3112.03,10.7651,-38.8343,-1012.21,116.584,0,0
3117.98,10.7651,-38.8343,-1012.21,116.584,0,0
3124.05,10.7488,-38.7895,-1123.8,116.291,0,0
3130.12,10.7488,-38.7895,-1123.8,116.291,0,0
3136.11,10.7488,-38.7895,-1123.8,116.291,0,0
3142.05,10.7488,-38.7895,-1123.8,116.291,0,0
3148.13,10.7488,-38.7895,-1123.8,116.291,0,0
3153.82,10.7488,-38.7895,-1123.8,116.291,0,0
3159.98,10.7488,-38.7895,-1123.8,116.291,0,0
3165.99,10.7488,-38.7895,-1123.8,116.291,0,0
3172.02,10.7488,-38.7895,-1123.8,116.291,0,0
3178.15,10.7488,-38.7895,-1123.8,116.291,0,0
3183.98,10.7488,-38.7895,-1123.8,116.291,0,0
3190.08,10.7488,-38.7895,-1123.8,116.291,0,0
3195.99,10.7859,-38.7876,-978.869,116.359,0,0
3202.07,10.7859,-38.7876,-978.869,116.359,0,0
3208.14,10.7859,-38.7876,-978.869,116.359,0,0
3214.08,10.7859,-38.7876,-978.869,116.359,0,0
3220.08,10.7859,-38.7876,-978.869,116.359,0,0
3226.14,10.7859,-38.7876,-978.869,116.359,0,0
3232.07,10.7859,-38.7876,-978.869,116.359,0,0
3238.11,10.7859,-38.7876,-978.869,116.359,0,0
3244.13,10.7859,-38.7876,-978.869,116.359,0,0
3250.15,10.7859,-38.7876,-978.869,116.359,0,0
3256.08,10.7859,-38.7876,-978.869,116.359,0,0
3262.19,10.7859,-38.7876,-978.869,116.359,0,0
3268.14,10.7859,-38.7876,-978.869,116.359,0,0
3274.07,10.7859,-38.7876,-978.869,116.359,0,0
3280.42,10.7403,-38.7879,-978.869,116.359,0,0
